,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33645564,0.36653838,0.31598496,0.0,0.3650817,0.27851066,0.0,0.0,0.38857275,0.3338505,0.0,0.3037946,0.28096956,0.0,0.2878334,0.38376728,0.0,0.2529414,0.0,0.38225937
SAR324_clade(Marine_group_B),0.39964938,0.2718281,0.0,0.0,0.0,0.0,0.0,0.3342916,0.0,0.31918398,0.3650817,0.0,0.30205616,0.0,0.0,0.3780234,0.2973632,0.0,0.0,0.27749854,0.0,0.0,0.39995983,0.0,0.0,0.0,0.37224758
Syntrophobacteraceae,0.35982063,0.0,0.0,0.0,0.0,0.31412762,0.0,0.3703029,0.0,0.38703617,0.27851066,0.30205616,0.0,0.3589801,0.3801289,0.0,0.33019465,0.0,0.0,0.38955408,0.0,0.3776715,0.2703512,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.25872833,0.33748847,0.0,0.29173717,0.0,0.0,0.36590144,0.0,0.0,0.3589801,0.0,0.0,0.35441008,0.0,0.0,0.0,0.0,0.2802313,0.0,0.0,0.36712596,0.30746022,0.39164484,0.27238384
Gracilibacteraceae,0.35063177,0.0,0.0,0.28405952,0.0,0.3174951,0.0,0.0,0.0,0.39181185,0.0,0.0,0.3801289,0.0,0.0,0.3883881,0.0,0.0,0.34403753,0.0,0.29944953,0.0,0.3863603,0.3344284,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.32905868,0.0,0.0,0.0,0.0,0.0,0.3810445,0.39424554,0.0,0.39429992,0.38857275,0.3780234,0.0,0.35441008,0.3883881,0.0,0.396475,0.0,0.0,0.3501482,0.0,0.0,0.31221372,0.39359418,0.0,0.0,0.33780167
Syntrophorhabdaceae,0.0,0.23851722,0.30256438,0.0,0.36322284,0.0,0.3821388,0.39365298,0.3832888,0.3650877,0.3338505,0.2973632,0.33019465,0.0,0.0,0.396475,0.0,0.3380754,0.3807458,0.0,0.2583459,0.33718264,0.0,0.0,0.0,0.0,0.27188376
Synergistaceae,0.0,0.32690206,0.35970628,0.27102998,0.3151945,0.37173778,0.0,0.0,0.3351581,0.3516867,0.0,0.0,0.0,0.0,0.0,0.0,0.3380754,0.0,0.0,0.0,0.2595987,0.0,0.0,0.0,0.0,0.38758433,0.0
Prolixibacteraceae,0.33109954,0.0,0.23750731,0.0,0.0,0.34236208,0.24666248,0.3986601,0.31304908,0.33092308,0.3037946,0.0,0.0,0.0,0.34403753,0.0,0.3807458,0.0,0.0,0.0,0.28792405,0.3453857,0.0,0.36731014,0.39991957,0.0,0.0
Methanosaetaceae,0.3954532,0.27036473,0.0,0.0,0.0,0.0,0.0,0.3958329,0.0,0.26942334,0.28096956,0.27749854,0.38955408,0.0,0.0,0.3501482,0.0,0.0,0.0,0.0,0.0,0.30322716,0.39821622,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.3703336,0.37106094,0.37923554,0.3923305,0.38027334,0.2822771,0.0,0.3965839,0.34718475,0.0,0.0,0.0,0.2802313,0.29944953,0.0,0.2583459,0.2595987,0.28792405,0.0,0.0,0.0,0.0,0.29281288,0.30749652,0.36714247,0.39993715
Methanoregulaceae,0.0,0.0,0.37636852,0.0,0.28597832,0.0,0.0,0.31337127,0.0,0.3423138,0.2878334,0.0,0.3776715,0.0,0.0,0.0,0.33718264,0.0,0.3453857,0.30322716,0.0,0.0,0.0,0.0,0.39593956,0.0,0.0
Geobacteraceae,0.3924205,0.0,0.0,0.0,0.0,0.33340478,0.0,0.3414254,0.37501785,0.0,0.38376728,0.39995983,0.2703512,0.0,0.3863603,0.31221372,0.0,0.0,0.0,0.39821622,0.0,0.0,0.0,0.0,0.0,0.33346877,0.0
SBR1031,0.0,0.0,0.0,0.3984762,0.0,0.0,0.38440278,0.0,0.39835525,0.3656535,0.0,0.0,0.0,0.36712596,0.3344284,0.39359418,0.0,0.0,0.36731014,0.0,0.29281288,0.0,0.0,0.0,0.0,0.37355518,0.0
Pedosphaeraceae,0.32125366,0.0,0.27538887,0.0,0.0,0.0,0.0,0.28199294,0.38647196,0.39691538,0.2529414,0.0,0.0,0.30746022,0.0,0.0,0.0,0.0,0.39991957,0.0,0.30749652,0.39593956,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.31297892,0.36138615,0.388465,0.0,0.0,0.0,0.0,0.27100855,0.31032613,0.0,0.0,0.0,0.39164484,0.0,0.0,0.0,0.38758433,0.0,0.0,0.36714247,0.0,0.33346877,0.37355518,0.0,0.0,0.0
Kosmotogaceae,0.0,0.386446,0.0,0.0,0.35628325,0.0,0.3085517,0.2382879,0.0,0.35597375,0.38225937,0.37224758,0.0,0.27238384,0.0,0.33780167,0.27188376,0.0,0.0,0.0,0.39993715,0.0,0.0,0.0,0.0,0.0,0.0
