,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42910376,0.40634015,0.42142516,0.0,0.30701613,0.26885867,0.0,0.0,0.40395147,0.41830748,0.0,0.4274033,0.41954178,0.0,0.3655734,0.32066312,0.0,0.39650127,0.0,0.3930826
SAR324_clade(Marine_group_B),0.302847,0.24557707,0.0,0.0,0.0,0.0,0.0,0.28542027,0.0,0.33054215,0.30701613,0.0,0.36374152,0.0,0.0,0.26793242,0.31243697,0.0,0.0,0.39897913,0.0,0.0,0.34535053,0.0,0.0,0.0,0.37812158
Syntrophobacteraceae,0.340352,0.0,0.0,0.0,0.0,0.39160344,0.0,0.27010176,0.0,0.36588025,0.26885867,0.36374152,0.0,0.35240534,0.35441214,0.0,0.4096324,0.0,0.0,0.38284788,0.0,0.38155112,0.33381903,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.36476007,0.40359247,0.0,0.32280672,0.0,0.0,0.3890988,0.0,0.0,0.35240534,0.0,0.0,0.3353347,0.0,0.0,0.0,0.0,0.37897208,0.0,0.0,0.37791935,0.42216316,0.29277313,0.3071271
Gracilibacteraceae,0.36888704,0.0,0.0,0.39353338,0.0,0.3687301,0.0,0.0,0.0,0.30774072,0.0,0.0,0.35441214,0.0,0.0,0.2896652,0.0,0.0,0.42559177,0.0,0.39112714,0.0,0.40762952,0.42424074,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.38136542,0.0,0.0,0.0,0.0,0.0,0.28832504,0.3002849,0.0,0.26412097,0.40395147,0.26793242,0.0,0.3353347,0.2896652,0.0,0.38704517,0.0,0.0,0.41694632,0.0,0.0,0.42711583,0.34952465,0.0,0.0,0.40523914
Syntrophorhabdaceae,0.0,0.36697647,0.4071007,0.0,0.413477,0.0,0.396662,0.4188154,0.4201716,0.29043198,0.41830748,0.31243697,0.4096324,0.0,0.0,0.38704517,0.0,0.33155957,0.38892365,0.0,0.3116147,0.2957261,0.0,0.0,0.0,0.0,0.39134645
Synergistaceae,0.0,0.37938195,0.3452171,0.37163284,0.30205262,0.3768302,0.0,0.0,0.28591308,0.3461238,0.0,0.0,0.0,0.0,0.0,0.0,0.33155957,0.0,0.0,0.0,0.41372216,0.0,0.0,0.0,0.0,0.38784736,0.0
Prolixibacteraceae,0.40883964,0.0,0.38186127,0.0,0.0,0.35553598,0.3712685,0.38403136,0.42576492,0.27794114,0.4274033,0.0,0.0,0.0,0.42559177,0.0,0.38892365,0.0,0.0,0.0,0.41870016,0.40817446,0.0,0.40871122,0.4263945,0.0,0.0
Methanosaetaceae,0.26024505,0.3620222,0.0,0.0,0.0,0.0,0.0,0.32597142,0.0,0.4037158,0.41954178,0.39897913,0.38284788,0.0,0.0,0.41694632,0.0,0.0,0.0,0.0,0.0,0.39609936,0.41324022,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.30427343,0.33156306,0.3517341,0.40204763,0.33097705,0.28045797,0.0,0.4113418,0.39003378,0.0,0.0,0.0,0.37897208,0.39112714,0.0,0.3116147,0.41372216,0.41870016,0.0,0.0,0.0,0.0,0.3537317,0.4098999,0.36189756,0.3301495
Methanoregulaceae,0.0,0.0,0.3379379,0.0,0.35056418,0.0,0.0,0.29366934,0.0,0.32561946,0.3655734,0.0,0.38155112,0.0,0.0,0.0,0.2957261,0.0,0.40817446,0.39609936,0.0,0.0,0.0,0.0,0.39757997,0.0,0.0
Geobacteraceae,0.39735544,0.0,0.0,0.0,0.0,0.34129295,0.0,0.2760468,0.38640222,0.0,0.32066312,0.34535053,0.33381903,0.0,0.40762952,0.42711583,0.0,0.0,0.0,0.41324022,0.0,0.0,0.0,0.0,0.0,0.3603517,0.0
SBR1031,0.0,0.0,0.0,0.41861534,0.0,0.0,0.39252022,0.0,0.2953683,0.284183,0.0,0.0,0.0,0.37791935,0.42424074,0.34952465,0.0,0.0,0.40871122,0.0,0.3537317,0.0,0.0,0.0,0.0,0.36312953,0.0
Pedosphaeraceae,0.43015468,0.0,0.4221701,0.0,0.0,0.0,0.0,0.31123343,0.3725335,0.29007155,0.39650127,0.0,0.0,0.42216316,0.0,0.0,0.0,0.0,0.4263945,0.0,0.4098999,0.39757997,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.28751445,0.3562139,0.41692737,0.0,0.0,0.0,0.0,0.33685678,0.32678962,0.0,0.0,0.0,0.29277313,0.0,0.0,0.0,0.38784736,0.0,0.0,0.36189756,0.0,0.3603517,0.36312953,0.0,0.0,0.0
Kosmotogaceae,0.0,0.41376096,0.0,0.0,0.40509883,0.0,0.34979227,0.2667316,0.0,0.41638377,0.3930826,0.37812158,0.0,0.3071271,0.0,0.40523914,0.39134645,0.0,0.0,0.0,0.3301495,0.0,0.0,0.0,0.0,0.0,0.0
