,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Bacteroidetes_vadinHA17,0.30937147,0.0,0.0,0.0,0.0,0.0,0.38914582,0.42045513,0.0,0.40421996,0.3908134,0.36146694,0.0,0.31468174,0.44784972,0.0,0.30812714,0.0,0.0,0.31885496,0.0,0.0,0.3813407,0.3021023,0.0,0.0,0.43678865
Syntrophorhabdaceae,0.0,0.40784898,0.43977445,0.0,0.27252537,0.0,0.37798727,0.4138855,0.3998303,0.45140377,0.44729844,0.45732993,0.36562288,0.0,0.0,0.30812714,0.0,0.43509442,0.3912145,0.0,0.39214635,0.37335297,0.0,0.0,0.0,0.0,0.42042315
Synergistaceae,0.0,0.44699916,0.4464387,0.4006596,0.43661827,0.3103783,0.0,0.0,0.4341447,0.3843715,0.0,0.0,0.0,0.0,0.0,0.0,0.43509442,0.0,0.0,0.0,0.34749946,0.0,0.0,0.0,0.0,0.3295381,0.0
Prolixibacteraceae,0.44302222,0.0,0.36689684,0.0,0.0,0.389752,0.35517058,0.31715634,0.44691777,0.4450767,0.290273,0.0,0.0,0.0,0.2961667,0.0,0.3912145,0.0,0.0,0.0,0.33777764,0.4575775,0.0,0.4421499,0.45264426,0.0,0.0
Methanosaetaceae,0.40767637,0.41029763,0.0,0.0,0.0,0.0,0.0,0.42804176,0.0,0.40374732,0.38715586,0.35990873,0.42890665,0.0,0.0,0.31885496,0.0,0.0,0.0,0.0,0.0,0.41673827,0.41425794,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.4436661,0.4592426,0.4346867,0.3533812,0.3447217,0.41907167,0.0,0.4005721,0.43025818,0.0,0.0,0.0,0.3784782,0.4094789,0.0,0.39214635,0.34749946,0.33777764,0.0,0.0,0.0,0.0,0.2980863,0.41659057,0.34544566,0.41844195
Methanoregulaceae,0.0,0.0,0.43173507,0.0,0.31744465,0.0,0.0,0.4021139,0.0,0.42578286,0.35725394,0.0,0.357133,0.0,0.0,0.0,0.37335297,0.0,0.4575775,0.41673827,0.0,0.0,0.0,0.0,0.418926,0.0,0.0
Geobacteraceae,0.3705531,0.0,0.0,0.0,0.0,0.43613145,0.0,0.43815228,0.45905522,0.0,0.3601111,0.34958786,0.35271755,0.0,0.4439664,0.3813407,0.0,0.0,0.0,0.41425794,0.0,0.0,0.0,0.0,0.0,0.37735522,0.0
SBR1031,0.0,0.0,0.0,0.43285835,0.0,0.0,0.42921188,0.0,0.36988634,0.38655323,0.0,0.0,0.0,0.38776502,0.4548832,0.3021023,0.0,0.0,0.4421499,0.0,0.2980863,0.0,0.0,0.0,0.0,0.43566248,0.0
Pedosphaeraceae,0.43349344,0.0,0.3429102,0.0,0.0,0.0,0.0,0.3762526,0.43936425,0.3717706,0.39526108,0.0,0.0,0.4309372,0.0,0.0,0.0,0.0,0.45264426,0.0,0.41659057,0.418926,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.4284577,0.38636145,0.41489372,0.0,0.0,0.0,0.0,0.3590469,0.37969607,0.0,0.0,0.0,0.41299194,0.0,0.0,0.0,0.3295381,0.0,0.0,0.34544566,0.0,0.37735522,0.43566248,0.0,0.0,0.0
Kosmotogaceae,0.0,0.4119449,0.0,0.0,0.3656091,0.0,0.26915273,0.4288202,0.0,0.45829982,0.42213213,0.36903775,0.0,0.42585847,0.0,0.43678865,0.42042315,0.0,0.0,0.0,0.41844195,0.0,0.0,0.0,0.0,0.0,0.0
