,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37551364,0.44275782,0.39086053,0.0,0.38245392,0.39110243,0.0,0.0,0.4355818,0.39761758,0.0,0.3613097,0.42277756,0.0,0.42111346,0.413258,0.0,0.35614786,0.0,0.40072507
SAR324_clade(Marine_group_B),0.33464953,0.4577413,0.0,0.0,0.0,0.0,0.0,0.43856904,0.0,0.35178897,0.38245392,0.0,0.4462075,0.0,0.0,0.41581482,0.31181598,0.0,0.0,0.297553,0.0,0.0,0.4426636,0.0,0.0,0.0,0.42104933
Syntrophobacteraceae,0.458537,0.0,0.0,0.0,0.0,0.3999826,0.0,0.39367145,0.0,0.35146394,0.39110243,0.4462075,0.0,0.3915407,0.40452883,0.0,0.4334525,0.0,0.0,0.4080286,0.0,0.3696205,0.4458935,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.32245132,0.43850574,0.0,0.36063096,0.0,0.0,0.30205002,0.0,0.0,0.3915407,0.0,0.0,0.44903314,0.0,0.0,0.0,0.0,0.41467372,0.0,0.0,0.45067507,0.44605565,0.35797986,0.4429286
Gracilibacteraceae,0.45607433,0.0,0.0,0.45699945,0.0,0.41571248,0.0,0.0,0.0,0.43627062,0.0,0.0,0.40452883,0.0,0.0,0.45324644,0.0,0.0,0.41452247,0.0,0.42768246,0.0,0.3663744,0.33633736,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.33083165,0.0,0.0,0.0,0.0,0.0,0.34136733,0.33704424,0.0,0.3737933,0.4355818,0.41581482,0.0,0.44903314,0.45324644,0.0,0.38410565,0.0,0.0,0.38170117,0.0,0.0,0.34832022,0.32165638,0.0,0.0,0.3272151
Syntrophorhabdaceae,0.0,0.36341462,0.34893987,0.0,0.3643373,0.0,0.44864178,0.4251433,0.3442162,0.40097964,0.39761758,0.31181598,0.4334525,0.0,0.0,0.38410565,0.0,0.40625447,0.43160295,0.0,0.42667976,0.4190155,0.0,0.0,0.0,0.0,0.36515668
Synergistaceae,0.0,0.39227924,0.4067563,0.38757044,0.43524286,0.38873285,0.0,0.0,0.42600027,0.28340065,0.0,0.0,0.0,0.0,0.0,0.0,0.40625447,0.0,0.0,0.0,0.4583522,0.0,0.0,0.0,0.0,0.39721316,0.0
Prolixibacteraceae,0.38265637,0.0,0.4230011,0.0,0.0,0.38181213,0.32024965,0.41130242,0.45131034,0.28914863,0.3613097,0.0,0.0,0.0,0.41452247,0.0,0.43160295,0.0,0.0,0.0,0.3003773,0.4460858,0.0,0.40422043,0.34499162,0.0,0.0
Methanosaetaceae,0.30425158,0.4270987,0.0,0.0,0.0,0.0,0.0,0.36072034,0.0,0.4590881,0.42277756,0.297553,0.4080286,0.0,0.0,0.38170117,0.0,0.0,0.0,0.0,0.0,0.38898203,0.30694166,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.448096,0.31398848,0.4468969,0.4082722,0.35802403,0.40039247,0.0,0.44625032,0.43520948,0.0,0.0,0.0,0.41467372,0.42768246,0.0,0.42667976,0.4583522,0.3003773,0.0,0.0,0.0,0.0,0.34072137,0.3691085,0.45552897,0.42817265
Methanoregulaceae,0.0,0.0,0.39239848,0.0,0.42893034,0.0,0.0,0.29559445,0.0,0.38077202,0.42111346,0.0,0.3696205,0.0,0.0,0.0,0.4190155,0.0,0.4460858,0.38898203,0.0,0.0,0.0,0.0,0.40313938,0.0,0.0
Geobacteraceae,0.44631478,0.0,0.0,0.0,0.0,0.4297313,0.0,0.35607365,0.3588334,0.0,0.413258,0.4426636,0.4458935,0.0,0.3663744,0.34832022,0.0,0.0,0.0,0.30694166,0.0,0.0,0.0,0.0,0.0,0.43973577,0.0
SBR1031,0.0,0.0,0.0,0.45421058,0.0,0.0,0.3039556,0.0,0.43247014,0.44280872,0.0,0.0,0.0,0.45067507,0.33633736,0.32165638,0.0,0.0,0.40422043,0.0,0.34072137,0.0,0.0,0.0,0.0,0.42284867,0.0
Pedosphaeraceae,0.36808774,0.0,0.32425216,0.0,0.0,0.0,0.0,0.4580086,0.44752142,0.41673827,0.35614786,0.0,0.0,0.44605565,0.0,0.0,0.0,0.0,0.34499162,0.0,0.3691085,0.40313938,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.4354864,0.4592378,0.42672634,0.0,0.0,0.0,0.0,0.4501493,0.27781957,0.0,0.0,0.0,0.35797986,0.0,0.0,0.0,0.39721316,0.0,0.0,0.45552897,0.0,0.43973577,0.42284867,0.0,0.0,0.0
Kosmotogaceae,0.0,0.4098447,0.0,0.0,0.40863305,0.0,0.40398,0.28704166,0.0,0.32046762,0.40072507,0.42104933,0.0,0.4429286,0.0,0.3272151,0.36515668,0.0,0.0,0.0,0.42817265,0.0,0.0,0.0,0.0,0.0,0.0
