,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Synergistaceae,0.0,0.31880084,0.37073565,0.43087727,0.45562032,0.3130949,0.0,0.0,0.4009173,0.3794785,0.0,0.0,0.0,0.0,0.0,0.0,0.3731839,0.0,0.0,0.0,0.44654682,0.0,0.0,0.0,0.0,0.45034447,0.0
Prolixibacteraceae,0.33098695,0.0,0.39893895,0.0,0.0,0.43024716,0.3642713,0.4319547,0.34978056,0.44171065,0.3729527,0.0,0.0,0.0,0.27899182,0.0,0.41077223,0.0,0.0,0.0,0.4347778,0.42645845,0.0,0.42384276,0.32738274,0.0,0.0
Methanosaetaceae,0.29893586,0.37370992,0.0,0.0,0.0,0.0,0.0,0.3212862,0.0,0.44800028,0.2891983,0.45871332,0.34485388,0.0,0.0,0.35203457,0.0,0.0,0.0,0.0,0.0,0.4163449,0.43884173,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.43441263,0.44688973,0.39505425,0.29308364,0.36587444,0.27220577,0.0,0.40893236,0.4550093,0.0,0.0,0.0,0.36820614,0.44026598,0.0,0.37887,0.44654682,0.4347778,0.0,0.0,0.0,0.0,0.4171558,0.45519572,0.315696,0.42528144
Methanoregulaceae,0.0,0.0,0.4435155,0.0,0.31672132,0.0,0.0,0.42473242,0.0,0.39000785,0.4205828,0.0,0.41953042,0.0,0.0,0.0,0.32854128,0.0,0.42645845,0.4163449,0.0,0.0,0.0,0.0,0.28225216,0.0,0.0
Geobacteraceae,0.43771708,0.0,0.0,0.0,0.0,0.37696144,0.0,0.39204127,0.3820577,0.0,0.42409724,0.400856,0.33904478,0.0,0.3676974,0.34759116,0.0,0.0,0.0,0.43884173,0.0,0.0,0.0,0.0,0.0,0.41531292,0.0
SBR1031,0.0,0.0,0.0,0.43554637,0.0,0.0,0.43917042,0.0,0.3104266,0.39514843,0.0,0.0,0.0,0.4336063,0.34615776,0.3824209,0.0,0.0,0.42384276,0.0,0.4171558,0.0,0.0,0.0,0.0,0.43656328,0.0
Pedosphaeraceae,0.42675844,0.0,0.4169063,0.0,0.0,0.0,0.0,0.38898516,0.43207994,0.3061844,0.34366146,0.0,0.0,0.37878004,0.0,0.0,0.0,0.0,0.32738274,0.0,0.45519572,0.28225216,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.45211408,0.35495412,0.3672289,0.0,0.0,0.0,0.0,0.43719587,0.4302871,0.0,0.0,0.0,0.3740642,0.0,0.0,0.0,0.45034447,0.0,0.0,0.315696,0.0,0.41531292,0.43656328,0.0,0.0,0.0
Kosmotogaceae,0.0,0.30543417,0.0,0.0,0.27857882,0.0,0.41882843,0.45444435,0.0,0.42228693,0.34149706,0.29570758,0.0,0.45737526,0.0,0.3788408,0.38948125,0.0,0.0,0.0,0.42528144,0.0,0.0,0.0,0.0,0.0,0.0
