,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37604263,0.32065564,0.427918,0.0,0.35408184,0.34114784,0.0,0.0,0.39987838,0.39262006,0.0,0.29075226,0.4417911,0.0,0.4264705,0.2971045,0.0,0.42384028,0.0,0.39992723
SAR324_clade(Marine_group_B),0.29907396,0.40697214,0.0,0.0,0.0,0.0,0.0,0.42154548,0.0,0.45019618,0.35408184,0.0,0.44961244,0.0,0.0,0.3106641,0.45209703,0.0,0.0,0.4425869,0.0,0.0,0.45236808,0.0,0.0,0.0,0.40357003
Syntrophobacteraceae,0.3995331,0.0,0.0,0.0,0.0,0.35953233,0.0,0.4141243,0.0,0.431817,0.34114784,0.44961244,0.0,0.3560037,0.43663996,0.0,0.3609118,0.0,0.0,0.4401307,0.0,0.3883131,0.3968761,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.34378025,0.39966798,0.0,0.40560725,0.0,0.0,0.38935998,0.0,0.0,0.3560037,0.0,0.0,0.39767691,0.0,0.0,0.0,0.0,0.35991913,0.0,0.0,0.40394875,0.4191945,0.41008064,0.34081995
Gracilibacteraceae,0.43697673,0.0,0.0,0.34952685,0.0,0.445214,0.0,0.0,0.0,0.29604724,0.0,0.0,0.43663996,0.0,0.0,0.38957015,0.0,0.0,0.45575994,0.0,0.37652886,0.0,0.34659827,0.43032652,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.3886325,0.0,0.0,0.0,0.0,0.0,0.42050058,0.34912297,0.0,0.43759012,0.39987838,0.3106641,0.0,0.39767691,0.38957015,0.0,0.42512485,0.0,0.0,0.36950308,0.0,0.0,0.4218112,0.41690648,0.0,0.0,0.45048
Syntrophorhabdaceae,0.0,0.38236985,0.39210224,0.0,0.4060105,0.0,0.3682939,0.45406175,0.4241404,0.36290288,0.39262006,0.45209703,0.3609118,0.0,0.0,0.42512485,0.0,0.3391347,0.3323848,0.0,0.34728402,0.29564378,0.0,0.0,0.0,0.0,0.4324229
Synergistaceae,0.0,0.3821203,0.42526948,0.38902676,0.40912947,0.30200273,0.0,0.0,0.41193524,0.42005903,0.0,0.0,0.0,0.0,0.0,0.0,0.3391347,0.0,0.0,0.0,0.4514102,0.0,0.0,0.0,0.0,0.44176766,0.0
Prolixibacteraceae,0.35103297,0.0,0.41748896,0.0,0.0,0.43531305,0.42118445,0.34228516,0.26187122,0.3992666,0.29075226,0.0,0.0,0.0,0.45575994,0.0,0.3323848,0.0,0.0,0.0,0.44346523,0.32350346,0.0,0.32452598,0.45131835,0.0,0.0
Methanosaetaceae,0.45452198,0.35358775,0.0,0.0,0.0,0.0,0.0,0.45672363,0.0,0.4415137,0.4417911,0.4425869,0.4401307,0.0,0.0,0.36950308,0.0,0.0,0.0,0.0,0.0,0.37181774,0.38473654,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.40514842,0.4174267,0.41100302,0.3832144,0.44581786,0.39036775,0.0,0.42113447,0.4332844,0.0,0.0,0.0,0.35991913,0.37652886,0.0,0.34728402,0.4514102,0.44346523,0.0,0.0,0.0,0.0,0.38412744,0.43633562,0.43862274,0.43321657
Methanoregulaceae,0.0,0.0,0.28870595,0.0,0.4426586,0.0,0.0,0.4446361,0.0,0.41968012,0.4264705,0.0,0.3883131,0.0,0.0,0.0,0.29564378,0.0,0.32350346,0.37181774,0.0,0.0,0.0,0.0,0.39727178,0.0,0.0
Geobacteraceae,0.43911496,0.0,0.0,0.0,0.0,0.3739602,0.0,0.37960047,0.43034923,0.0,0.2971045,0.45236808,0.3968761,0.0,0.34659827,0.4218112,0.0,0.0,0.0,0.38473654,0.0,0.0,0.0,0.0,0.0,0.4530228,0.0
SBR1031,0.0,0.0,0.0,0.35041416,0.0,0.0,0.40938804,0.0,0.37105095,0.36593676,0.0,0.0,0.0,0.40394875,0.43032652,0.41690648,0.0,0.0,0.32452598,0.0,0.38412744,0.0,0.0,0.0,0.0,0.43127853,0.0
Pedosphaeraceae,0.44477868,0.0,0.4385361,0.0,0.0,0.0,0.0,0.44483748,0.45409796,0.4072993,0.42384028,0.0,0.0,0.4191945,0.0,0.0,0.0,0.0,0.45131835,0.0,0.43633562,0.39727178,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.39353403,0.4038514,0.41295063,0.0,0.0,0.0,0.0,0.39747265,0.42255515,0.0,0.0,0.0,0.41008064,0.0,0.0,0.0,0.44176766,0.0,0.0,0.43862274,0.0,0.4530228,0.43127853,0.0,0.0,0.0
Kosmotogaceae,0.0,0.41750446,0.0,0.0,0.33565608,0.0,0.4400238,0.3319255,0.0,0.2706418,0.39992723,0.40357003,0.0,0.34081995,0.0,0.45048,0.4324229,0.0,0.0,0.0,0.43321657,0.0,0.0,0.0,0.0,0.0,0.0
