,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
SAR324_clade(Marine_group_B),0.2925235,0.2324897,0.0,0.0,0.0,0.0,0.0,0.26546276,0.0,0.34347633,0.2343819,0.0,0.33438355,0.0,0.0,0.33773157,0.2635117,0.0,0.0,0.26186818,0.0,0.0,0.24653228,0.0,0.0,0.0,0.3211795
Syntrophobacteraceae,0.32030907,0.0,0.0,0.0,0.0,0.29128855,0.0,0.23165064,0.0,0.32876384,0.25583443,0.33438355,0.0,0.34715432,0.23074955,0.0,0.344527,0.0,0.0,0.24509387,0.0,0.30712074,0.3360273,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.33058554,0.33083245,0.0,0.23876056,0.0,0.0,0.30052957,0.0,0.0,0.34715432,0.0,0.0,0.34711865,0.0,0.0,0.0,0.0,0.31942663,0.0,0.0,0.32749406,0.33095166,0.28381506,0.27239943
Gracilibacteraceae,0.31391528,0.0,0.0,0.3420943,0.0,0.29281533,0.0,0.0,0.0,0.3440968,0.0,0.0,0.23074955,0.0,0.0,0.25016135,0.0,0.0,0.32510427,0.0,0.34872094,0.0,0.35074088,0.24228813,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.27833727,0.0,0.0,0.0,0.0,0.0,0.2777684,0.33132765,0.0,0.3463432,0.3234299,0.33773157,0.0,0.34711865,0.25016135,0.0,0.34044853,0.0,0.0,0.28068787,0.0,0.0,0.33003145,0.33370462,0.0,0.0,0.22878154
Syntrophorhabdaceae,0.0,0.26017368,0.25197843,0.0,0.21922761,0.0,0.34843478,0.26489285,0.3431327,0.21715304,0.30685407,0.2635117,0.344527,0.0,0.0,0.34044853,0.0,0.21286549,0.35185102,0.0,0.27208868,0.23597395,0.0,0.0,0.0,0.0,0.26951215
Synergistaceae,0.0,0.23341544,0.3032456,0.311186,0.32739094,0.3212299,0.0,0.0,0.27026612,0.2999808,0.0,0.0,0.0,0.0,0.0,0.0,0.21286549,0.0,0.0,0.0,0.31991798,0.0,0.0,0.0,0.0,0.27987748,0.0
Prolixibacteraceae,0.24773279,0.0,0.26674145,0.0,0.0,0.28871033,0.25764227,0.29542962,0.30147782,0.32778028,0.3249065,0.0,0.0,0.0,0.32510427,0.0,0.35185102,0.0,0.0,0.0,0.34130412,0.33380312,0.0,0.33418995,0.2684419,0.0,0.0
Methanosaetaceae,0.29575264,0.26731738,0.0,0.0,0.0,0.0,0.0,0.32731307,0.0,0.35220885,0.2316526,0.26186818,0.24509387,0.0,0.0,0.28068787,0.0,0.0,0.0,0.0,0.0,0.30935645,0.28288516,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.3524035,0.24217752,0.21173769,0.26740935,0.27391964,0.28418046,0.0,0.350014,0.2308532,0.0,0.0,0.0,0.31942663,0.34872094,0.0,0.27208868,0.31991798,0.34130412,0.0,0.0,0.0,0.0,0.32230425,0.2608443,0.32196954,0.3294295
Methanoregulaceae,0.0,0.0,0.20072785,0.0,0.31596613,0.0,0.0,0.34509572,0.0,0.28509516,0.27108058,0.0,0.30712074,0.0,0.0,0.0,0.23597395,0.0,0.33380312,0.30935645,0.0,0.0,0.0,0.0,0.35037202,0.0,0.0
Geobacteraceae,0.32424137,0.0,0.0,0.0,0.0,0.33341247,0.0,0.30604157,0.25405863,0.0,0.24089825,0.24653228,0.3360273,0.0,0.35074088,0.33003145,0.0,0.0,0.0,0.28288516,0.0,0.0,0.0,0.0,0.0,0.33527836,0.0
SBR1031,0.0,0.0,0.0,0.21510614,0.0,0.0,0.31098363,0.0,0.30942237,0.29446012,0.0,0.0,0.0,0.32749406,0.24228813,0.33370462,0.0,0.0,0.33418995,0.0,0.32230425,0.0,0.0,0.0,0.0,0.32689446,0.0
Pedosphaeraceae,0.35183337,0.0,0.26421973,0.0,0.0,0.0,0.0,0.26734534,0.32360053,0.23199333,0.2542017,0.0,0.0,0.33095166,0.0,0.0,0.0,0.0,0.2684419,0.0,0.2608443,0.35037202,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.3425079,0.31554696,0.34808075,0.0,0.0,0.0,0.0,0.26857418,0.33413348,0.0,0.0,0.0,0.28381506,0.0,0.0,0.0,0.27987748,0.0,0.0,0.32196954,0.0,0.33527836,0.32689446,0.0,0.0,0.0
Kosmotogaceae,0.0,0.34394976,0.0,0.0,0.22930095,0.0,0.31896096,0.25732136,0.0,0.2260782,0.34512568,0.3211795,0.0,0.27239943,0.0,0.22878154,0.26951215,0.0,0.0,0.0,0.3294295,0.0,0.0,0.0,0.0,0.0,0.0
