,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38807806,0.3190288,0.3675242,0.0,0.29145893,0.3749531,0.0,0.0,0.37518492,0.3661287,0.0,0.40676174,0.378216,0.0,0.30069497,0.45842865,0.0,0.4446861,0.0,0.3803657
SAR324_clade(Marine_group_B),0.42238396,0.36328363,0.0,0.0,0.0,0.0,0.0,0.27122033,0.0,0.397984,0.29145893,0.0,0.30324516,0.0,0.0,0.37170044,0.34769154,0.0,0.0,0.43029952,0.0,0.0,0.34771207,0.0,0.0,0.0,0.34815598
Syntrophobacteraceae,0.45632753,0.0,0.0,0.0,0.0,0.35361245,0.0,0.36866757,0.0,0.3042642,0.3749531,0.30324516,0.0,0.37799448,0.42929345,0.0,0.4200625,0.0,0.0,0.35944536,0.0,0.45924664,0.43286118,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.3806791,0.40277663,0.0,0.41103742,0.0,0.0,0.44868866,0.0,0.0,0.37799448,0.0,0.0,0.45097256,0.0,0.0,0.0,0.0,0.39985234,0.0,0.0,0.31429622,0.42734578,0.33867663,0.3991551
Gracilibacteraceae,0.41837385,0.0,0.0,0.41261995,0.0,0.3696297,0.0,0.0,0.0,0.3320022,0.0,0.0,0.42929345,0.0,0.0,0.45837936,0.0,0.0,0.3912665,0.0,0.4325193,0.0,0.2800729,0.4535001,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.33495286,0.0,0.0,0.0,0.0,0.0,0.2999107,0.3954792,0.0,0.369274,0.37518492,0.37170044,0.0,0.45097256,0.45837936,0.0,0.43153682,0.0,0.0,0.38689494,0.0,0.0,0.4207413,0.42217755,0.0,0.0,0.339654
Syntrophorhabdaceae,0.0,0.4064928,0.4533776,0.0,0.4388629,0.0,0.3434836,0.44362035,0.44964588,0.29113308,0.3661287,0.34769154,0.4200625,0.0,0.0,0.43153682,0.0,0.320924,0.4094462,0.0,0.3155097,0.35799867,0.0,0.0,0.0,0.0,0.41941607
Synergistaceae,0.0,0.39865226,0.31078073,0.43114474,0.40712035,0.3732027,0.0,0.0,0.4000467,0.32294115,0.0,0.0,0.0,0.0,0.0,0.0,0.320924,0.0,0.0,0.0,0.38678706,0.0,0.0,0.0,0.0,0.35673106,0.0
Prolixibacteraceae,0.3785323,0.0,0.38406512,0.0,0.0,0.38716137,0.34509754,0.3110615,0.37667385,0.38239828,0.40676174,0.0,0.0,0.0,0.3912665,0.0,0.4094462,0.0,0.0,0.0,0.37735957,0.28806418,0.0,0.36866254,0.30767244,0.0,0.0
Methanosaetaceae,0.36530486,0.45872676,0.0,0.0,0.0,0.0,0.0,0.4592072,0.0,0.44320256,0.378216,0.43029952,0.35944536,0.0,0.0,0.38689494,0.0,0.0,0.0,0.0,0.0,0.42301187,0.4404022,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.32920063,0.34828132,0.3308795,0.3723136,0.41431785,0.3709729,0.0,0.3830324,0.33576933,0.0,0.0,0.0,0.39985234,0.4325193,0.0,0.3155097,0.38678706,0.37735957,0.0,0.0,0.0,0.0,0.458084,0.44660336,0.44034192,0.4522628
Methanoregulaceae,0.0,0.0,0.44068924,0.0,0.41821122,0.0,0.0,0.42147255,0.0,0.3321948,0.30069497,0.0,0.45924664,0.0,0.0,0.0,0.35799867,0.0,0.28806418,0.42301187,0.0,0.0,0.0,0.0,0.45327255,0.0,0.0
Geobacteraceae,0.36912468,0.0,0.0,0.0,0.0,0.4030556,0.0,0.43308675,0.28292114,0.0,0.45842865,0.34771207,0.43286118,0.0,0.2800729,0.4207413,0.0,0.0,0.0,0.4404022,0.0,0.0,0.0,0.0,0.0,0.4443572,0.0
SBR1031,0.0,0.0,0.0,0.3721372,0.0,0.0,0.42520234,0.0,0.36640742,0.44890168,0.0,0.0,0.0,0.31429622,0.4535001,0.42217755,0.0,0.0,0.36866254,0.0,0.458084,0.0,0.0,0.0,0.0,0.4462885,0.0
Pedosphaeraceae,0.4209822,0.0,0.4089629,0.0,0.0,0.0,0.0,0.40176657,0.35301042,0.339055,0.4446861,0.0,0.0,0.42734578,0.0,0.0,0.0,0.0,0.30767244,0.0,0.44660336,0.45327255,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.32850757,0.4555429,0.27966887,0.0,0.0,0.0,0.0,0.43908074,0.31977198,0.0,0.0,0.0,0.33867663,0.0,0.0,0.0,0.35673106,0.0,0.0,0.44034192,0.0,0.4443572,0.4462885,0.0,0.0,0.0
Kosmotogaceae,0.0,0.37543613,0.0,0.0,0.42665842,0.0,0.37291154,0.37425277,0.0,0.30510974,0.3803657,0.34815598,0.0,0.3991551,0.0,0.339654,0.41941607,0.0,0.0,0.0,0.4522628,0.0,0.0,0.0,0.0,0.0,0.0
