,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
SAR324_clade(Marine_group_B),0.30269203,0.3378208,0.0,0.0,0.0,0.0,0.0,0.45749548,0.0,0.45062461,0.2748858,0.0,0.44837487,0.0,0.0,0.3736867,0.44532034,0.0,0.0,0.41123846,0.0,0.0,0.43409222,0.0,0.0,0.0,0.36391458
Syntrophobacteraceae,0.3679406,0.0,0.0,0.0,0.0,0.40147892,0.0,0.40309042,0.0,0.39282787,0.42101932,0.44837487,0.0,0.41236943,0.39682713,0.0,0.35808617,0.0,0.0,0.42217517,0.0,0.32457227,0.38847327,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.42922375,0.4298091,0.0,0.39605814,0.0,0.0,0.33264908,0.0,0.0,0.41236943,0.0,0.0,0.41224748,0.0,0.0,0.0,0.0,0.33431432,0.0,0.0,0.3937876,0.3531361,0.37027264,0.44361103
Gracilibacteraceae,0.3713685,0.0,0.0,0.39207816,0.0,0.44010022,0.0,0.0,0.0,0.37484568,0.0,0.0,0.39682713,0.0,0.0,0.44996494,0.0,0.0,0.379181,0.0,0.33795092,0.0,0.44722822,0.43914875,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.3639803,0.0,0.0,0.0,0.0,0.0,0.27931264,0.42538193,0.0,0.43747962,0.40679258,0.3736867,0.0,0.41224748,0.44996494,0.0,0.44672626,0.0,0.0,0.44347686,0.0,0.0,0.44190177,0.33553803,0.0,0.0,0.36937895
Syntrophorhabdaceae,0.0,0.26971635,0.4096212,0.0,0.4490678,0.0,0.4103207,0.38565388,0.4517296,0.397229,0.42615244,0.44532034,0.35808617,0.0,0.0,0.44672626,0.0,0.29233542,0.42833528,0.0,0.36543816,0.39079162,0.0,0.0,0.0,0.0,0.43192014
Synergistaceae,0.0,0.37970728,0.3790368,0.39750838,0.44604915,0.43962207,0.0,0.0,0.3461244,0.4414233,0.0,0.0,0.0,0.0,0.0,0.0,0.29233542,0.0,0.0,0.0,0.44763574,0.0,0.0,0.0,0.0,0.43769172,0.0
Prolixibacteraceae,0.43675303,0.0,0.38302922,0.0,0.0,0.4251858,0.44088006,0.3604351,0.31284457,0.3495321,0.37438232,0.0,0.0,0.0,0.379181,0.0,0.42833528,0.0,0.0,0.0,0.40514398,0.43581256,0.0,0.3155358,0.45016047,0.0,0.0
Methanosaetaceae,0.42967296,0.37736297,0.0,0.0,0.0,0.0,0.0,0.3121467,0.0,0.4487288,0.38167983,0.41123846,0.42217517,0.0,0.0,0.44347686,0.0,0.0,0.0,0.0,0.0,0.3094089,0.40996233,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.2969406,0.45366815,0.42697373,0.31086347,0.3414809,0.2949906,0.0,0.44725373,0.39660177,0.0,0.0,0.0,0.33431432,0.33795092,0.0,0.36543816,0.44763574,0.40514398,0.0,0.0,0.0,0.0,0.296178,0.3637091,0.30889308,0.4278108
Methanoregulaceae,0.0,0.0,0.44162777,0.0,0.32837752,0.0,0.0,0.44651437,0.0,0.3617524,0.43523413,0.0,0.32457227,0.0,0.0,0.0,0.39079162,0.0,0.43581256,0.3094089,0.0,0.0,0.0,0.0,0.41767684,0.0,0.0
Geobacteraceae,0.3773575,0.0,0.0,0.0,0.0,0.42091623,0.0,0.45200247,0.42036754,0.0,0.3727641,0.43409222,0.38847327,0.0,0.44722822,0.44190177,0.0,0.0,0.0,0.40996233,0.0,0.0,0.0,0.0,0.0,0.40871376,0.0
SBR1031,0.0,0.0,0.0,0.3522802,0.0,0.0,0.41243878,0.0,0.39624956,0.35385805,0.0,0.0,0.0,0.3937876,0.43914875,0.33553803,0.0,0.0,0.3155358,0.0,0.296178,0.0,0.0,0.0,0.0,0.39978802,0.0
Pedosphaeraceae,0.30795103,0.0,0.3138676,0.0,0.0,0.0,0.0,0.45398316,0.43521422,0.33916163,0.3481436,0.0,0.0,0.3531361,0.0,0.0,0.0,0.0,0.45016047,0.0,0.3637091,0.41767684,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.33244988,0.45622882,0.43624195,0.0,0.0,0.0,0.0,0.4529889,0.37128133,0.0,0.0,0.0,0.37027264,0.0,0.0,0.0,0.43769172,0.0,0.0,0.30889308,0.0,0.40871376,0.39978802,0.0,0.0,0.0
Kosmotogaceae,0.0,0.37223032,0.0,0.0,0.40193465,0.0,0.3670186,0.29612258,0.0,0.4328654,0.3447382,0.36391458,0.0,0.44361103,0.0,0.36937895,0.43192014,0.0,0.0,0.0,0.4278108,0.0,0.0,0.0,0.0,0.0,0.0
