,Methanobacteriaceae,Dysgonomonadaceae,uncultured,UnclassifiedFamily,Aminicenantales,Rikenellaceae,Spirochaetaceae,JS1,Lentimicrobiaceae,Cloacimonadaceae,Smithellaceae,SAR324_clade(Marine_group_B),Syntrophobacteraceae,Anaerolineaceae,Gracilibacteraceae,Bacteroidetes_vadinHA17,Syntrophorhabdaceae,Synergistaceae,Prolixibacteraceae,Methanosaetaceae,Christensenellaceae,Methanoregulaceae,Geobacteraceae,SBR1031,Pedosphaeraceae,Calditrichaceae,Kosmotogaceae
Smithellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38145763,0.44530776,0.42427695,0.0,0.4256046,0.4085958,0.0,0.0,0.38124374,0.35951784,0.0,0.31091583,0.37855953,0.0,0.43906346,0.44273713,0.0,0.44394928,0.0,0.36686856
SAR324_clade(Marine_group_B),0.38405856,0.3509153,0.0,0.0,0.0,0.0,0.0,0.4216036,0.0,0.42764086,0.4256046,0.0,0.36819834,0.0,0.0,0.36516953,0.45196536,0.0,0.0,0.4337017,0.0,0.0,0.32978398,0.0,0.0,0.0,0.42654556
Syntrophobacteraceae,0.3498542,0.0,0.0,0.0,0.0,0.45620093,0.0,0.38068476,0.0,0.33471936,0.4085958,0.36819834,0.0,0.4328153,0.3837074,0.0,0.2873166,0.0,0.0,0.3705334,0.0,0.3522581,0.2645778,0.0,0.0,0.0,0.0
Anaerolineaceae,0.0,0.0,0.0,0.29349217,0.3099231,0.0,0.4245659,0.0,0.0,0.38007778,0.0,0.0,0.4328153,0.0,0.0,0.44337758,0.0,0.0,0.0,0.0,0.38221458,0.0,0.0,0.40204933,0.36898398,0.45905873,0.41571268
Gracilibacteraceae,0.275893,0.0,0.0,0.38893718,0.0,0.36093163,0.0,0.0,0.0,0.43410817,0.0,0.0,0.3837074,0.0,0.0,0.38984847,0.0,0.0,0.42899242,0.0,0.27815664,0.0,0.39060646,0.39768317,0.0,0.0,0.0
Bacteroidetes_vadinHA17,0.31877002,0.0,0.0,0.0,0.0,0.0,0.28254429,0.36679384,0.0,0.4523981,0.38124374,0.36516953,0.0,0.44337758,0.38984847,0.0,0.45930907,0.0,0.0,0.37679565,0.0,0.0,0.45468682,0.4218554,0.0,0.0,0.34173813
Syntrophorhabdaceae,0.0,0.33701223,0.3561242,0.0,0.43337584,0.0,0.34077358,0.42519563,0.45306557,0.45762506,0.35951784,0.45196536,0.2873166,0.0,0.0,0.45930907,0.0,0.34435079,0.32248253,0.0,0.33782515,0.42588857,0.0,0.0,0.0,0.0,0.40904644
Synergistaceae,0.0,0.38516432,0.3013031,0.3771519,0.2909194,0.36571956,0.0,0.0,0.29435408,0.4504147,0.0,0.0,0.0,0.0,0.0,0.0,0.34435079,0.0,0.0,0.0,0.38099027,0.0,0.0,0.0,0.0,0.37190756,0.0
Prolixibacteraceae,0.44938344,0.0,0.41252077,0.0,0.0,0.36244318,0.4125263,0.39136875,0.2827328,0.39431345,0.31091583,0.0,0.0,0.0,0.42899242,0.0,0.32248253,0.0,0.0,0.0,0.41350323,0.34870058,0.0,0.43983635,0.28607705,0.0,0.0
Methanosaetaceae,0.45236677,0.31439933,0.0,0.0,0.0,0.0,0.0,0.4147975,0.0,0.44987023,0.37855953,0.4337017,0.3705334,0.0,0.0,0.37679565,0.0,0.0,0.0,0.0,0.0,0.33161378,0.4200571,0.0,0.0,0.0,0.0
Christensenellaceae,0.0,0.34524265,0.4069804,0.41727185,0.406316,0.35639173,0.33466488,0.0,0.29392257,0.36528945,0.0,0.0,0.0,0.38221458,0.27815664,0.0,0.33782515,0.38099027,0.41350323,0.0,0.0,0.0,0.0,0.45055166,0.38412333,0.38881415,0.3970676
Methanoregulaceae,0.0,0.0,0.37473515,0.0,0.3215479,0.0,0.0,0.43475288,0.0,0.38584852,0.43906346,0.0,0.3522581,0.0,0.0,0.0,0.42588857,0.0,0.34870058,0.33161378,0.0,0.0,0.0,0.0,0.30905026,0.0,0.0
Geobacteraceae,0.3976496,0.0,0.0,0.0,0.0,0.4513963,0.0,0.40120363,0.27775136,0.0,0.44273713,0.32978398,0.2645778,0.0,0.39060646,0.45468682,0.0,0.0,0.0,0.4200571,0.0,0.0,0.0,0.0,0.0,0.41044778,0.0
SBR1031,0.0,0.0,0.0,0.3739944,0.0,0.0,0.3214894,0.0,0.34430143,0.37208644,0.0,0.0,0.0,0.40204933,0.39768317,0.4218554,0.0,0.0,0.43983635,0.0,0.45055166,0.0,0.0,0.0,0.0,0.43800113,0.0
Pedosphaeraceae,0.44765553,0.0,0.44278607,0.0,0.0,0.0,0.0,0.3351186,0.38167128,0.38820753,0.44394928,0.0,0.0,0.36898398,0.0,0.0,0.0,0.0,0.28607705,0.0,0.38412333,0.30905026,0.0,0.0,0.0,0.0,0.0
Calditrichaceae,0.0,0.3597324,0.4539244,0.42181602,0.0,0.0,0.0,0.0,0.40216807,0.4572529,0.0,0.0,0.0,0.45905873,0.0,0.0,0.0,0.37190756,0.0,0.0,0.38881415,0.0,0.41044778,0.43800113,0.0,0.0,0.0
Kosmotogaceae,0.0,0.37495074,0.0,0.0,0.4471772,0.0,0.457033,0.36543977,0.0,0.37768435,0.36686856,0.42654556,0.0,0.41571268,0.0,0.34173813,0.40904644,0.0,0.0,0.0,0.3970676,0.0,0.0,0.0,0.0,0.0,0.0
